"","L.HH1.L","L.HH1.N","L.HH2.L","L.HH2.N","L.HH3.L","L.HH3.N","L.PQ1.L","L.PQ1.N","L.PQ2.L","L.PQ2.N","L.PQ3.L","L.PQ3.N","L.S.01","L.S.02","L.S.03","L.S.04","L.S.05","L.S.06","L.S.07","L.S.08","L.S.09","L.TB1.L","L.TB1.N","L.TB2.L","L.TB2.N","L.TB3.L","L.TB3.N","L.TQ1.L","L.TQ1.N","L.TQ2.L","L.TQ2.N","L.TQ3.L","L.TQ3.N"
"OTU_1991",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,33,7,34,10,95
"OTU_1992",9,6,7,8,5,10,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,7,10,8
"OTU_1994",4,6,12,6,0,0,0,0,0,0,0,0,0,0,0,4,0,219,0,0,0,4,0,0,0,8,0,0,0,0,3,0,0
"OTU_19941",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_19955",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_19959",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0
"OTU_1996",0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,93,86,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1997",0,0,0,0,0,4,0,0,11,0,0,0,12,31,34,12,33,5,99,223,78,0,3,0,0,0,0,0,9,0,3,0,3
"OTU_1998",0,0,0,0,0,0,0,0,0,0,0,0,7,5,202,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_1999",0,0,0,0,0,0,30,13,18,27,42,21,3,0,0,0,0,0,3,3,0,0,3,0,3,4,0,7,0,0,3,0,0
"OTU_19992",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2",0,0,0,0,0,0,1106,747,1099,818,2236,1100,99,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_20",357,0,2853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"OTU_200",0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1497,1716,1168,0,0,0,7,0,102,111,498,85,0,0,0,0,0,0
"OTU_2000",0,0,0,0,0,0,0,0,0,0,0,10,78,53,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_20008",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,5,10,0,0,0,0,0,0
"OTU_2001",0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,17,37,12,32,89,71,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_20012",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0
"OTU_2002",0,0,0,0,0,0,32,50,104,127,109,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_20025",0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_20026",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,0,0
"OTU_2004",0,0,0,0,0,0,0,0,0,0,0,0,136,51,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2005",0,0,0,0,0,0,0,0,0,0,0,0,132,144,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_20050",0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"OTU_2006",0,0,0,0,0,0,0,0,0,4,0,0,24,109,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_20062",0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
"OTU_2007",0,0,0,0,0,0,0,0,0,0,0,0,21,79,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2008",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,98,870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2009",23,26,13,29,11,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,9,0,0,0,4,12,14,0,12,13,8
"OTU_201",0,0,0,0,0,0,0,3,6,4,0,0,899,1112,2291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2011",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145,51,18,5,17,0,0,0,0,0,5,0,0,0,0,0,0,0
"OTU_2012",0,0,0,0,0,0,0,0,0,0,0,0,68,217,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2013",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112,112,29,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"OTU_2014",10,21,11,26,11,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,7,4,9,27,3,30,13,30
"OTU_20142",0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2015",0,0,0,0,0,0,0,9,0,4,0,0,5,16,11,44,26,9,4,0,0,0,10,0,0,9,4,0,0,0,0,17,0
"OTU_20168",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,0,0,0,17,0,0,0,0,0,0
"OTU_2017",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124,43,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2018",0,0,0,0,0,0,0,0,0,0,0,0,168,24,0,5,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2019",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,48,52,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_20206",0,4,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_20212",0,0,0,0,0,0,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2022",0,0,0,0,0,0,0,0,0,0,0,0,51,64,58,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2023",0,0,0,0,0,0,7,7,28,13,0,11,162,94,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2024",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,12,5,34,87,37,0,0,0,0,0,0,0,6,0,3,0,0
"OTU_2025",0,0,0,0,0,0,0,0,0,0,0,0,0,56,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2026",0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,74,61,47,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_20268",0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0
"OTU_20271",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,3,4,0
"OTU_2028",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,74,126,0,3,13,0,0,5,9,0,6,0,0,0,0,0,0
"OTU_20287",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
"OTU_2029",0,0,0,0,0,0,0,0,0,0,0,0,48,84,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_203",0,0,0,0,0,0,0,0,0,0,0,0,504,6954,731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2031",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,12,14,0,10,0,0,0,0,0,0,0,0,4,0,3,0,0
"OTU_20318",0,0,0,0,0,0,6,0,0,6,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2032",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,43,54,0,0,0,4,0,0,0,9,4,0,0,0,0,0,0
"OTU_2033",0,0,0,0,0,0,18,10,0,0,26,0,37,53,34,20,12,3,3,9,0,0,0,5,3,0,0,0,0,0,0,0,0
"OTU_2034",0,0,0,0,0,0,0,0,0,0,0,0,19,90,179,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"OTU_2035",0,0,0,0,0,0,42,21,47,20,34,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2036",0,0,0,0,0,0,0,0,0,0,0,0,81,45,67,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2038",0,0,0,0,0,0,47,0,50,17,0,0,6,13,0,5,0,6,0,4,0,0,0,0,0,0,0,0,4,14,4,0,6
"OTU_2039",24,6,17,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,27,11,36,26,27
"OTU_204",19,15,56,55,107,106,456,291,433,548,443,409,31,72,413,1668,536,144,0,12,0,156,192,304,270,87,90,85,155,32,203,178,154
"OTU_2041",0,0,0,0,0,0,3,5,0,5,5,0,0,0,0,0,0,0,0,0,0,35,41,21,34,22,40,0,0,0,0,0,0
"OTU_20418",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
"OTU_2042",0,0,0,0,0,0,0,0,0,0,0,0,0,4,153,0,0,0,4,11,24,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2043",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,82,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2044",0,0,0,0,0,0,0,0,0,0,0,0,87,89,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2045",10,0,3,0,0,16,0,0,0,0,0,0,0,0,0,0,0,3,38,28,31,0,0,0,0,0,0,0,0,0,5,16,17
"OTU_20453",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,0,0
"OTU_2046",0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,18,0,333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2047",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,41,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2049",0,0,0,0,0,0,0,0,0,0,0,0,42,64,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_205",0,0,0,0,0,0,667,610,770,941,848,893,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,27,0,19,11,10
"OTU_2051",0,0,0,0,0,0,0,0,0,0,0,0,101,38,30,44,35,5,0,17,5,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_20549",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,6,0,0,0,0,0,0
"OTU_2055",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,154,9,0,0,0,0,0,0,0,4,0,0,0,0
"OTU_2056",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,4,3,27,10,7,31,30,41
"OTU_20562",0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2057",0,0,0,0,0,0,60,133,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2058",0,0,0,0,0,0,12,0,19,4,0,0,18,7,4,0,0,0,7,0,11,0,0,3,0,6,0,71,30,39,29,105,21
"OTU_2060",26,47,29,25,16,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,40,3,38,83,48
"OTU_2062",0,0,3,4,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_20622",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"OTU_20630",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_20635",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0
"OTU_2064",0,0,0,3,0,0,0,0,0,0,0,0,322,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2065",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,8,4,0,0,51,74,22,64,38,49
"OTU_2066",8,0,0,4,12,5,0,0,0,0,13,3,0,0,0,0,0,9,0,0,0,3,6,4,0,0,4,32,50,3,46,8,21
"OTU_20661",0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2067",33,33,18,33,18,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,4,0,0,0,0,0,0,0
"OTU_20691",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0
"OTU_207",389,254,185,233,234,287,0,3,0,0,6,0,0,0,0,0,0,3,0,0,0,188,183,206,141,170,222,436,526,134,494,489,358
"OTU_2070",0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,53,36,13,83,177,80,0,0,0,0,3,0,0,7,0,6,0,0
"OTU_20701",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_20706",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0
"OTU_2071",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,57,23,20,17,35,0,0,0,0,0,0
"OTU_2072",0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,29,52,490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2073",0,0,0,0,0,0,0,0,0,0,0,0,73,65,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2075",0,0,0,0,0,0,0,0,0,0,0,0,0,177,79,205,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2077",0,0,0,0,0,0,26,8,0,22,35,44,43,4,15,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
"OTU_2078",51,34,21,32,38,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2079",0,0,0,0,0,0,0,0,0,0,0,0,55,45,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_208",16,12,7,6,11,9,17,5,0,9,13,10,0,0,0,0,0,0,0,0,0,1024,1384,1240,1064,999,1418,160,226,48,142,188,173
"OTU_2080",15,6,3,4,9,0,28,16,6,5,14,4,91,38,36,133,48,56,43,98,38,3,9,5,0,6,4,30,10,9,12,22,10
"OTU_2081",0,0,0,0,0,0,0,0,0,0,0,0,116,546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2082",0,0,0,0,0,0,17,0,0,0,0,3,75,39,63,13,16,0,5,5,0,0,0,0,0,0,0,0,6,0,5,0,0
"OTU_2083",19,18,10,8,3,16,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,22,25,26,24,14,22,25,25,9,31,22,22
"OTU_2084",0,0,0,0,0,0,17,4,0,4,20,12,0,7,11,24,18,23,15,10,0,0,0,0,0,0,0,18,4,0,0,0,0
"OTU_2085",0,0,0,0,0,0,0,0,0,3,5,0,56,64,64,17,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2086",0,0,0,0,0,0,0,0,0,0,0,0,36,112,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_20862",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,0,0,0,0
"OTU_2088",0,0,0,0,0,0,0,18,12,46,84,31,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2089",0,0,0,0,0,0,7,18,3,7,19,9,17,36,51,0,6,4,0,0,3,0,0,3,0,3,0,0,0,0,3,0,0
"OTU_209",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,533,714,647,531,499,716,317,471,118,328,278,331
"OTU_2090",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,0,39,100,63,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2091",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,11,10,45,58,92,0,0,3,0,0,0,0,0,0,0,0,0
"OTU_2093",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,25,30,13,33,42,24
"OTU_20931",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0
"OTU_2095",0,0,0,0,0,0,0,0,0,0,0,0,150,85,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_20969",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,4,0,3,0,0,0,0,0,0
"OTU_2097",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,14,105,5,0,3,0,0,0,0,3,0,5,10,0,6,0,0
"OTU_2098",0,0,0,0,0,0,0,20,31,14,0,7,24,5,0,12,6,0,0,0,0,7,0,5,3,7,0,0,7,0,15,4,0
"OTU_21",114,101,55,65,45,78,17,18,11,15,30,23,0,0,0,3,11,4,0,3,0,7818,9985,8784,7783,7711,10624,602,784,172,661,596,629
"OTU_210",153,90,55,99,62,105,9,9,6,13,15,21,0,0,0,0,0,0,0,0,0,199,271,252,227,286,297,286,380,72,347,322,317
"OTU_2100",0,0,0,0,0,0,0,0,0,0,0,0,10,72,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_21012",0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_21015",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0
"OTU_2102",0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,15,85,28,0,0,0,0,0,0,19,3,0,4,28,0
"OTU_2103",4,12,10,6,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,17,22,0,45,26,24
"OTU_21041",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2105",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,14,106,0,4,0,0,3,6,3,7,0,0,5,4,4,11,8
"OTU_2106",8,15,6,20,17,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,13,14,7,8,8,0,11,0,9,5,5
"OTU_2107",34,7,14,15,13,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,15,9,5,17,106,121,23,131,113,87
"OTU_2109",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,6,6,0,4,23,37,8,31,21,32
"OTU_211",45,35,32,22,28,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,6,6,0,500,714,171,747,953,834
"OTU_2110",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,191,14,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2111",0,0,0,0,0,0,0,0,0,0,0,0,173,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2112",0,0,0,0,0,0,0,0,0,0,0,0,65,58,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2113",0,0,0,0,0,0,0,0,0,0,0,0,59,48,58,43,49,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2114",0,0,0,0,3,0,22,6,6,9,0,6,3,9,7,0,0,0,16,40,25,0,0,0,0,0,0,6,18,0,7,8,10
"OTU_2115",0,0,0,0,0,0,0,0,0,0,0,0,38,7,5,40,45,26,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2116",0,0,0,0,0,0,0,0,0,0,0,0,14,3,4,52,23,72,0,0,0,4,0,5,0,6,0,0,0,0,0,0,0
"OTU_2119",53,46,36,15,40,40,3,3,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2120",0,0,0,0,0,0,0,0,0,0,0,0,78,41,97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_21201",0,0,0,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_21213",0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2122",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,56,37,36,0,70,0,7,0,4,0,0
"OTU_2124",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,84,58,4,14,5,0
"OTU_2125",0,0,0,0,0,0,0,0,0,0,0,3,20,31,93,18,22,15,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
"OTU_2127",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80,76,32,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
"OTU_2128",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,24,3,18,66,24,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_21286",0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_21288",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2129",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,66,13,51,167,51,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_213",47,32,24,26,29,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1010,836,744,812,841,666,77,97,24,94,75,103
"OTU_2131",0,0,0,0,0,0,0,0,0,0,0,0,38,9,30,10,0,4,5,12,10,0,0,0,5,0,6,0,0,0,0,0,0
"OTU_2133",0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,42,7,55,29,29
"OTU_2134",0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,7,0,0,16,10,10,10,0,0,0,7,0,0,0,3,8,28,3
"OTU_2135",0,0,0,0,0,0,0,0,0,0,0,0,147,89,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_21364",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0
"OTU_2137",0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,76,73,59,65,65,47,3,14,3,3,0,0
"OTU_2138",0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,21,27,33,12,27,28,20,24,3,13,28,19
"OTU_2140",0,0,0,0,0,0,0,0,0,0,0,0,29,177,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_21409",0,9,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2141",3,0,0,3,3,11,30,9,13,10,10,9,41,17,61,0,0,0,3,0,0,0,0,0,0,0,0,14,16,10,26,4,16
"OTU_21414",3,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2142",0,0,0,0,0,0,0,0,0,8,10,4,4,0,11,55,52,26,0,0,0,5,5,13,0,16,4,0,0,0,0,0,0
"OTU_2144",0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,94,58,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2145",0,0,0,0,0,0,0,0,0,0,0,0,118,163,0,28,0,0,4,32,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2148",43,27,28,33,17,34,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,14,18,12,14,23,10,14,4,14,19,14
"OTU_215",0,0,0,0,0,0,1144,664,788,1261,916,1122,4,71,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2150",0,0,0,0,0,0,0,0,0,0,0,0,17,34,21,97,37,33,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2152",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,123,69,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2153",15,8,0,10,11,3,0,0,0,0,0,0,0,5,4,31,43,30,0,0,0,3,5,3,4,8,8,4,10,0,6,0,0
"OTU_2154",0,0,0,0,0,0,0,0,0,0,0,0,59,70,67,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_21543",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,0,0,0
"OTU_2155",27,21,20,26,35,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_21553",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,6,5,10,0,0,0,0,0,0
"OTU_2157",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,19,22,27,16,26,25,26,16,0,22,15,24
"OTU_2158",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,160,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_2159",0,8,0,0,6,9,0,0,25,0,0,0,3,0,0,0,0,0,0,5,0,11,15,7,12,9,6,0,0,0,5,4,7
"OTU_216",882,668,542,739,562,826,39,27,33,18,22,8,0,0,0,0,0,0,0,0,0,148,193,192,161,162,216,67,96,24,90,145,84
"OTU_2160",0,0,0,0,0,0,0,0,0,0,0,0,93,20,13,11,16,4,4,13,7,0,0,0,0,0,0,0,0,0,0,0,0
"OTU_21606",0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
