"","L.HH1.L","L.HH1.N","L.HH2.L","L.HH2.N","L.HH3.L","L.HH3.N","L.PQ1.L","L.PQ1.N","L.PQ2.L","L.PQ2.N","L.PQ3.L","L.PQ3.N","L.S.01","L.S.02","L.S.03","L.S.04","L.S.05","L.S.06","L.S.07","L.S.08","L.S.09","L.TB1.L","L.TB1.N","L.TB2.L","L.TB2.N","L.TB3.L","L.TB3.N","L.TQ1.L","L.TQ1.N","L.TQ2.L","L.TQ2.N","L.TQ3.L","L.TQ3.N"
"1725",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,89,58,0,0,0,0,0,0,0,0,0,0,0,0
"1726",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,0,17,80,20,0,0,0,0,0,0,0,0,0,0,0,0
"1727",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,30,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1728",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,5,7,0,0,0,22,11,8,8,11,6,43,39,4,7,0,0
"1730",18,7,0,7,9,7,0,3,3,9,0,0,0,0,0,0,0,0,0,0,0,28,52,46,38,58,35,26,19,3,16,45,18
"1732",0,0,0,0,0,0,0,0,0,0,0,0,80,92,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1733",28,21,18,20,26,21,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,0,3
"1734",0,0,0,0,0,0,0,0,0,0,0,0,22,63,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1735",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,77,32,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0
"1736",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,3,8,4,4,14,18,6,24,14,19
"1737",0,0,0,0,0,0,0,0,0,0,0,0,39,37,52,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1738",26,18,17,15,14,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,5,10,0,6
"1739",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,10,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1740",0,0,0,0,0,0,0,0,0,0,0,0,5,13,5,19,20,8,15,25,15,9,0,0,3,3,0,0,0,0,0,0,0
"1741",3,0,0,0,0,0,0,0,0,0,3,5,7,13,13,73,38,23,8,13,8,0,0,0,0,0,0,0,0,0,0,0,0
"1742",0,0,0,0,0,0,0,0,0,0,0,0,39,63,42,35,40,41,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"1743",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,78,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1744",0,0,0,0,0,0,0,0,15,0,0,0,168,5,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"1745",0,0,0,0,0,0,0,0,11,0,0,0,36,31,27,0,0,0,5,13,0,0,0,0,0,0,0,0,0,0,0,0,0
"1746",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,8,84,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0
"1747",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,79,0,0,0,0,4,5,3,3,0,0,0,0,0,0,0,0
"1748",0,0,0,0,0,0,0,0,0,0,0,0,59,58,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1750",0,0,0,0,0,0,0,0,0,0,0,0,86,74,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1751",0,0,0,0,0,0,8,0,0,0,5,0,28,29,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1752",0,0,0,0,0,0,26,48,0,11,10,7,11,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1753",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,37,7,34,36,31
"1754",0,0,0,0,0,0,4,0,0,0,0,0,58,45,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1755",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,19,15,9,52,10,0,0,0,0,0,0,0,0,0,0,0,0
"1756",0,0,0,0,0,0,9,0,28,23,53,16,15,0,3,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0
"1757",66,49,24,28,44,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,10,0,8,12,10
"1758",0,0,0,0,0,0,0,0,0,0,12,0,16,234,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1759",18,11,5,10,9,19,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,6,3,3,5,4,0,5,5,0,6,0,3
"1762",0,0,0,0,0,0,3,3,21,31,21,0,0,5,4,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1763",0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,16,4,48,36,28
"1764",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,29,0,0,0,0,20,14,7,6,24,22,0,0,0,0,0,0
"1765",0,0,0,0,0,0,0,0,0,0,0,12,5,14,7,103,58,60,0,0,0,0,6,0,3,0,0,0,3,0,0,0,0
"1766",0,0,0,0,0,0,0,0,0,0,0,0,56,37,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1767",0,0,0,0,0,0,37,22,19,14,23,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1768",0,0,0,0,0,0,0,0,0,0,0,0,87,3,26,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0
"1769",0,0,0,0,0,0,0,0,0,0,0,0,14,4,0,37,35,8,7,17,16,0,0,0,0,0,0,0,0,0,0,0,0
"1770",0,0,0,0,0,0,0,0,0,0,0,0,53,31,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1771",0,0,0,0,0,0,0,0,0,0,0,0,129,18,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0
"1773",0,0,0,0,0,0,0,0,0,0,0,0,116,57,111,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1774",23,11,17,19,29,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1775",25,21,8,15,11,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,0,0,4,0,4,0,0,0,0
"1776",0,0,0,0,0,0,0,4,0,3,0,0,73,44,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1777",26,21,14,28,6,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,9,0,0,8,0,5
"1778",0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,36,30,51,27,13,0,0,0,3,4,0
"1779",0,0,0,0,0,0,0,43,14,100,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0
"1780",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,22,6,19,35,23,0,0,0,0,0,0,0,0,0,0,0,0
"1781",0,0,0,0,0,0,0,0,0,0,0,0,37,32,17,27,32,5,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0
"1782",0,0,0,0,0,0,0,0,0,4,0,22,21,43,78,27,14,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"1783",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,4,0,0
"1784",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133,23,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1785",0,0,0,0,0,0,0,0,0,0,0,0,62,42,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1786",0,0,0,0,0,0,0,0,0,0,0,0,14,5,5,45,25,6,11,15,6,3,0,0,0,0,0,0,0,0,0,0,0
"1787",0,0,0,0,0,0,0,0,0,0,0,0,21,29,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1788",0,0,0,0,0,0,0,0,0,0,0,0,24,45,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1789",0,0,0,0,0,0,0,0,0,0,0,0,34,53,48,0,0,0,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"1790",0,0,0,0,0,0,0,0,0,0,0,0,42,82,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1791",0,0,0,0,0,0,3,0,0,0,9,7,140,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1792",0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,15,32,49,0,0,0,5,3,3,5,6,0,0,0,0,0,0,0
"1793",0,0,0,0,0,0,0,31,0,0,24,0,112,10,16,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0
"1794",0,0,0,0,0,0,0,0,0,0,0,0,19,60,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1795",0,0,0,0,0,0,0,12,10,17,6,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,8,7,4,9,13
"1796",0,0,0,0,0,0,0,0,0,0,0,0,35,34,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1797",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1798",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,9,12,0,0,0,0,0,3,0,0,0,0,0,0,11,0,0
"1799",0,0,0,0,0,0,0,0,0,0,0,0,89,26,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1800",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,28,8,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0
"1801",0,0,0,0,0,0,0,0,0,0,0,0,24,33,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1802",0,0,0,0,0,0,0,0,0,0,0,0,17,59,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1803",0,0,0,0,0,0,0,7,20,9,6,20,94,35,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1804",3,0,8,6,96,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1805",0,0,0,0,0,0,6,13,31,9,0,25,6,0,0,0,0,0,0,0,0,3,0,0,10,17,5,0,0,0,0,0,0
"1806",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,116,0,0,0,0,0,0,0,0,0,0,0,0
"1807",0,0,0,0,0,0,0,3,0,0,0,3,19,6,5,32,42,11,12,29,20,0,0,0,0,0,0,0,0,0,0,0,0
"1808",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,8,0,8
"1810",0,0,0,0,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,0,0
"1811",9,14,5,13,0,23,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,3,7,7,25
"1812",0,0,0,0,0,0,33,23,23,29,3,10,14,6,3,0,0,0,0,0,0,0,5,7,0,7,5,7,3,3,7,6,0
"1813",18,15,6,9,7,11,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,22,15,18,19,12,60,50,17,51,44,48
"1814",9,0,0,0,4,0,13,0,12,4,16,17,0,0,0,0,0,0,0,0,0,21,11,5,10,19,3,0,0,0,0,0,0
"1815",0,0,0,0,0,0,0,21,0,6,0,4,61,11,10,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"1816",6,7,3,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,6,6,3,4,6,14,4,17,9,16
"1817",5,3,0,0,3,0,0,0,0,0,0,0,0,0,0,34,11,3,3,11,0,0,0,0,0,0,6,0,18,0,4,0,0
"1818",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,27,32,9,32,16,30
"1819",32,25,9,24,19,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,6,0,0
"1820",0,0,0,0,0,0,0,0,0,0,0,0,16,31,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1821",0,0,0,0,0,0,16,0,20,0,0,3,0,5,0,0,0,0,0,7,0,0,0,0,0,0,0,45,0,3,0,15,6
"1823",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,54,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1825",8,5,3,0,5,4,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,11,20,13
"1826",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,51,10,5,18,8,0,0,3,0,0,0,0,0,0,0,0,0
"1827",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,100,30,0,0,0,0,0,0,0,0,0,0,0,0
"1828",0,0,0,0,0,0,0,0,0,0,0,0,42,32,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1829",0,0,0,0,0,0,0,0,0,0,0,0,67,50,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1831",0,0,0,0,0,0,0,0,0,0,0,0,46,77,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1832",0,0,0,0,0,0,0,0,0,0,0,0,262,22,34,16,21,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1833",4,6,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,19,3,13,24,21
"1834",0,0,0,0,0,0,0,0,0,0,0,0,11,9,3,8,11,10,18,40,10,0,0,0,0,0,0,3,0,0,0,0,0
"1835",0,0,0,0,0,0,0,0,0,0,0,0,48,0,8,151,14,4,10,28,10,0,0,0,0,0,0,0,0,0,0,0,0
"1836",0,0,0,0,0,0,0,0,0,0,0,0,22,41,54,23,10,4,0,12,6,0,0,0,0,0,0,0,7,0,0,0,0
"1837",0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,42,63,8,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0
"1838",0,0,0,0,0,0,0,0,4,0,0,0,327,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1839",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1840",54,0,0,0,28,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,0,0,15,0,36
"1841",12,4,0,5,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,7,6,8,13,16,30,6,31,35,25
"1842",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,3,21,79,16,0,0,0,0,0,0,0,0,0,0,0,0
"1843",0,0,0,0,0,0,0,0,0,0,0,0,0,62,0,29,4,5,9,3,6,0,0,0,0,0,0,0,3,0,0,3,0
"1844",0,0,0,0,0,0,11,4,17,8,23,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,96,24,95,110,89
"1845",0,0,0,0,0,0,0,40,0,11,66,57,54,14,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1847",0,0,0,0,0,0,0,0,0,0,0,0,60,16,34,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1848",0,0,0,0,0,0,0,0,0,3,13,0,43,75,47,3,6,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0,0
"1849",0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,10,55,11,9,12,0,3,3,4,0,0,0,0,0,0,0,0,0
"1850",0,0,0,0,0,0,6,25,10,15,4,12,0,0,0,0,0,0,0,0,0,50,89,73,67,54,87,0,0,0,0,0,0
"1852",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,9,0,6,0,3,0
"1854",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,37,31,3,7,3,0,0,0,0,4,0,0,0,0,0,0,0
"1855",0,0,0,0,0,0,0,0,0,0,0,0,29,24,26,31,21,11,4,11,6,0,0,0,0,0,0,0,0,0,0,0,0
"1856",0,0,0,0,0,0,0,0,0,0,0,0,137,10,0,0,0,0,12,50,9,0,0,0,0,0,0,0,0,0,0,0,0
"1857",0,0,0,0,0,0,30,8,8,3,46,20,6,5,32,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1858",14,12,9,23,14,25,0,6,3,3,4,6,0,0,0,0,0,0,0,0,0,18,28,21,23,12,21,3,0,3,5,0,0
"1859",8,11,10,11,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,8,0,5,11,30,3,25,18,21
"1860",0,0,0,0,0,0,22,0,42,0,0,0,3,0,0,18,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1862",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,121,0,0,0,0,0,0,0,0,0,0,0,0
"1863",0,0,0,0,5,7,0,0,0,0,0,0,0,0,0,101,7,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1864",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,32,23,6,22,0,0,0,0,0,0,0,0,0,0,0,0,0
"1865",0,0,0,0,0,0,0,0,0,0,0,0,329,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1866",26,21,14,21,17,12,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,7,0,5
"1867",3,0,0,0,0,0,0,0,0,0,0,0,0,81,0,22,3,3,0,6,0,0,0,0,0,0,0,0,4,6,0,0,4
"1868",0,0,0,0,4,0,0,10,7,0,9,11,74,41,62,7,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1869",3,0,0,0,0,5,0,5,10,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,3,5,5,7,0,15,14,16
"1870",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,23,0,42,15,5
"1871",0,0,0,0,0,0,0,0,0,0,0,0,22,15,12,56,22,4,22,43,17,0,0,0,0,0,0,8,0,0,0,0,4
"1874",0,0,0,0,0,0,0,0,0,0,0,0,21,6,9,61,38,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1875",0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,66,40,34,3,17,15,0,0,0,0,0,0,0,0,0,0,0,0
"1876",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,22,101,37,0,0,0,0,0,0,0,0,0,0,0,0
"1877",0,0,0,0,0,0,0,0,8,0,3,4,0,6,8,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1878",4,0,0,0,0,3,0,0,0,0,0,10,33,73,94,10,0,8,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0
"1879",0,0,0,0,0,0,0,8,8,0,0,10,23,48,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1880",0,6,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,8,0,15,52,12
"1881",0,0,0,0,0,0,0,0,0,0,0,0,3,69,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1882",0,0,0,0,0,0,7,0,0,0,9,6,56,33,28,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1883",0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,57,56,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1884",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,65,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0
"1885",0,0,0,0,0,0,0,0,0,0,0,0,124,56,53,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"1886",0,0,0,0,0,0,0,0,0,0,0,0,55,21,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1887",36,6,3,15,5,21,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,12,0,7,0,0
"1888",0,0,0,0,0,0,0,0,0,0,0,0,57,41,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1889",41,40,8,13,45,31,0,0,0,0,0,0,0,0,0,11,0,15,3,0,7,0,0,0,0,0,0,0,0,0,3,0,5
"1890",3,0,0,0,6,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,6,3,8,36,28,10,37,13,38
"1891",0,0,0,0,0,0,0,0,0,0,0,0,7,13,11,27,35,10,30,42,26,0,0,0,0,0,0,0,0,0,3,0,0
"1892",0,0,0,0,0,0,0,0,0,3,0,0,36,21,15,3,9,0,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0
"1893",10,4,8,13,17,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,5,10,12,0,0,0,4
"1894",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,5,0,18,8,0,11,9,12,10,12,5,15,0,0,0,18,0
"1895",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,22,80,0,0,0,0,0,0,0,0,0,0,0,0,0
"1896",0,0,0,0,0,0,0,0,0,0,0,0,69,55,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1898",0,0,0,0,0,0,0,0,0,0,0,0,23,35,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1899",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,38,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1900",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,95,35,156,12,0,0,0,0,0,0,0,0,0,0,0,0
"1901",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,108,0,0,0,0,0,0,0,0,7,5,0,5,6,4
"1902",0,0,0,0,0,0,0,0,0,0,0,0,40,29,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1903",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,31,3,14,20,11
"1904",0,0,0,0,0,0,37,34,0,40,18,26,0,0,0,0,0,0,0,0,0,12,11,10,6,7,5,0,0,0,0,0,0
"1905",36,24,32,23,22,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
"1906",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1907",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,19,7,11,40,23,0,0,0,0,0,0,0,0,0,0,0,0
"1908",0,0,0,0,0,0,12,12,0,0,67,3,23,10,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1909",0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,26,27,8,15,77,40,0,0,0,0,0,0,3,3,0,0,0,0
"1910",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,85,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1911",13,15,16,11,6,13,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,0,3,0,8
"1912",0,0,0,0,0,0,0,0,0,0,0,0,159,60,50,26,25,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0
"1913",5,11,3,5,5,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,15,8,4,15,13,11,0,0,3,0,0,0
"1914",0,0,0,0,0,0,0,0,0,0,0,0,43,38,33,16,19,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1915",0,0,0,0,0,0,0,0,0,0,0,0,7,19,30,0,0,0,24,78,18,0,0,0,0,0,0,0,0,0,0,0,0
"1916",0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,9,11,0,12
"1918",0,0,0,0,0,0,0,0,0,0,0,0,119,24,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1919",0,0,0,0,0,0,0,0,0,4,0,0,0,0,16,9,0,0,0,4,9,0,0,0,0,0,0,11,0,9,3,25,0
"1920",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,279,0,0,0,0,0,0,0,0,0,0,0,0,0
"1921",0,0,0,0,0,0,0,0,0,0,0,0,11,10,16,63,72,24,29,72,23,0,0,0,0,3,0,0,0,0,0,0,0
"1922",44,7,41,13,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1923",0,0,0,0,0,0,15,0,0,0,0,0,51,22,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1924",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,52,43,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0
"1925",0,0,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30
"1926",0,0,0,0,0,0,0,0,0,0,0,0,35,18,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1927",0,0,0,0,0,0,0,35,31,31,0,7,5,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1928",0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,6,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1929",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,49,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1930",0,0,0,0,0,0,0,0,0,0,0,0,119,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1931",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1932",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1933",0,0,0,0,0,0,44,10,7,5,34,46,0,0,7,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0
"1934",0,0,0,0,0,0,0,0,0,0,0,0,3,41,0,102,22,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1935",0,0,0,0,0,0,0,0,0,0,0,0,12,36,58,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"1936",0,0,0,0,0,0,0,0,0,0,28,0,22,23,42,15,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0
"1937",0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,37,46,16,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0
"1938",0,0,0,0,0,0,0,0,0,0,0,0,37,20,46,43,42,32,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
