Zotu168,"Gastrotricha"
Zotu487,"Gastrotricha"
Zotu741,"Gastrotricha"
Zotu1187,"Gastrotricha"
Zotu1386,"Gastrotricha"
Zotu1436,"Gastrotricha"
Zotu1450,"Gastrotricha"
Zotu1495,"Gastrotricha"
Zotu1924,"Gastrotricha"
Zotu2293,"Gastrotricha"
Zotu2511,"Gastrotricha"
Zotu3176,"Gastrotricha"
Zotu120,"Mollusca"
Zotu300,"Mollusca"
Zotu2002,"Mollusca"
Zotu1635,"Bivalvia"
Zotu3646,"Bivalvia"
Zotu2329,"Bivalvia"
Zotu2735,"Bivalvia"
Zotu278,"Bivalvia"
Zotu1785,"Bivalvia"
Zotu31,"Bivalvia"
Zotu1089,"Bivalvia"
Zotu1097,"Bivalvia"
Zotu2330,"Bivalvia"
Zotu2593,"Bivalvia"
Zotu3036,"Bivalvia"
Zotu3151,"Bivalvia"
Zotu163,"Bivalvia"
Zotu2034,"Bivalvia"
Zotu2561,"Bivalvia"
Zotu989,"Bivalvia"
Zotu3612,"Bivalvia"
Zotu1260,"Bivalvia"
Zotu1389,"Bivalvia"
Zotu2819,"Bivalvia"
Zotu340,"Bivalvia"
Zotu1123,"Bivalvia"
Zotu186,"Bivalvia"
Zotu238,"Bivalvia"
Zotu570,"Bivalvia"
Zotu682,"Bivalvia"
Zotu1708,"Bivalvia"
Zotu2245,"Bivalvia"
Zotu2719,"Bivalvia"
Zotu843,"Gastropoda"
Zotu3134,"Gastropoda"
Zotu63,"Gastropoda"
Zotu770,"Gastropoda"
Zotu834,"Gastropoda"
Zotu2874,"Gastropoda"
Zotu625,"Gastropoda"
Zotu1565,"Gastropoda"
Zotu2194,"Gastropoda"
Zotu2984,"Gastropoda"
Zotu189,"Gastropoda"
Zotu225,"Gastropoda"
Zotu3376,"Gastropoda"
Zotu635,"Gastropoda"
Zotu1799,"Gastropoda"
Zotu3759,"Anopla"
Zotu1687,"Enopla"
Zotu455,"Enopla"
Zotu331,"Palaeonemertea"
Zotu379,"Palaeonemertea"
Zotu2621,"Bdelloidea"
Zotu1656,"Bdelloidea"
Zotu2026,"Bdelloidea"
Zotu1690,"Monogononta"
Zotu156,"Monogononta"
Zotu212,"Monogononta"
Zotu577,"Monogononta"
Zotu752,"Monogononta"
Zotu803,"Monogononta"
Zotu1141,"Monogononta"
Zotu1468,"Monogononta"
Zotu1516,"Monogononta"
Zotu2011,"Monogononta"
Zotu2130,"Monogononta"
Zotu2514,"Monogononta"
Zotu2591,"Monogononta"
Zotu2817,"Monogononta"
Zotu2836,"Monogononta"
Zotu3432,"Monogononta"
Zotu987,"Monogononta"
Zotu3724,"Acoela"
Zotu3585,"Anthozoa"
Zotu931,"Anthozoa"
Zotu1189,"Anthozoa"
Zotu1252,"Anthozoa"
Zotu2941,"Anthozoa"
Zotu1254,"Anthozoa"
Zotu717,"Anthozoa"
Zotu86,"Anthozoa"
Zotu105,"Anthozoa"
Zotu950,"Anthozoa"
Zotu294,"Anthozoa"
Zotu420,"Anthozoa"
Zotu664,"Anthozoa"
Zotu771,"Anthozoa"
Zotu1075,"Anthozoa"
Zotu1166,"Anthozoa"
Zotu1315,"Anthozoa"
Zotu1700,"Anthozoa"
Zotu346,"Anthozoa"
Zotu526,"Anthozoa"
Zotu667,"Anthozoa"
Zotu818,"Anthozoa"
Zotu1448,"Anthozoa"
Zotu2168,"Anthozoa"
Zotu3242,"Anthozoa"
Zotu2641,"Hydrozoa"
Zotu1168,"Hydrozoa"
Zotu15,"Hydrozoa"
Zotu197,"Hydrozoa"
Zotu863,"Hydrozoa"
Zotu758,"Hydrozoa"
Zotu1719,"Hydrozoa"
Zotu1509,"Hydrozoa"
Zotu492,"Hydrozoa"
Zotu1543,"Hydrozoa"
Zotu3003,"Hydrozoa"
Zotu97,"Hydrozoa"
Zotu493,"Hydrozoa"
Zotu1830,"Hydrozoa"
Zotu1531,"Hydrozoa"
Zotu844,"Hydrozoa"
Zotu1170,"Hydrozoa"
Zotu3149,"Hydrozoa"
Zotu759,"Scyphozoa"
Zotu878,"Scyphozoa"
Zotu1354,"Ctenophora"
Zotu339,"Tentaculata"
Zotu1634,"Placozoa"
Zotu3019,"Placozoa"
Zotu3657,"Placozoa"
Zotu849,"Porifera"
Zotu246,"Calcarea"
Zotu349,"Calcarea"
Zotu441,"Calcarea"
Zotu3050,"Calcarea"
Zotu3109,"Calcarea"
Zotu1253,"Calcarea"
Zotu236,"Calcarea"
Zotu442,"Calcarea"
Zotu616,"Calcarea"
Zotu2035,"Calcarea"
Zotu2659,"Calcarea"
Zotu2899,"Calcarea"
Zotu285,"Demospongiae"
Zotu104,"Demospongiae"
Zotu2286,"Demospongiae"
Zotu646,"Demospongiae"
Zotu1322,"Demospongiae"
Zotu1493,"Demospongiae"
Zotu2436,"Demospongiae"
Zotu159,"Demospongiae"
Zotu1846,"Demospongiae"
Zotu1856,"Demospongiae"
Zotu1902,"Demospongiae"
Zotu2114,"Demospongiae"
Zotu2420,"Demospongiae"
Zotu2749,"Demospongiae"
Zotu3838,"Demospongiae"
Zotu2988,"Homoscleromorpha"
